3051 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
116119 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Of]
116119 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [great]
116119 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [quell]
116119 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [our]
116119 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [great]
116119 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [great]
116119 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [great]
116119 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [great, 13]
116119 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [quell]
116119 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [quell]
116119 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [quell]
116120 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [quell, 1]
116219 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default []
116219 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, []
116219 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default []
116220 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, []
116220 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default []
116220 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, []
116220 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [, 392]
116319 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [   Macb. Bring forth Men-Children onely:]
116319 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [   Macb. Bring forth Men-Children onely:]
116319 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default []
116320 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Macb]
116320 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, []
116320 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Bring]
116320 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default []
116320 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [forth]
116320 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Men-Children]
116320 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Macb]
116320 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [macb]
116320 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [onely]
116320 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Bring]
116320 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [bring]
116321 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [forth]
116321 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [forth]
116321 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, []
116321 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Men-Children]
116321 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [, 393]
116321 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [men-children]
116321 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [macb]
116321 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [onely]
116321 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [macb, 22]
116321 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [onely]
116321 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [bring]
116321 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [bring, 1]
116321 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [forth]
116322 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [forth, 3]
116322 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [men-children]
116322 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [men-children, 1]
116322 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [onely]
116322 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [onely, 7]
116419 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [For thy vndaunted Mettle should compose]
116419 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [For thy vndaunted Mettle should compose]
116419 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [For]
116420 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [thy]
116420 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [vndaunted]
116420 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Mettle]
116420 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [should]
116420 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [compose]
116421 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [For]
116421 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [thy]
116421 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [thy]
116421 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [vndaunted]
116421 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [vndaunted]
116421 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Mettle]
116421 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [mettle]
116421 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [should]
116422 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [should]
116422 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [compose]
116422 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [compose]
116422 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [thy]
116422 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [thy, 13]
116422 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [vndaunted]
116422 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [vndaunted, 1]
116423 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [mettle]
116423 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [mettle, 1]
116423 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [should]
116423 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [should, 14]
116423 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [compose]
116423 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [compose, 1]
116524 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [Nothing but Males. Will it not be receiu'd,]
116525 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [Nothing but Males. Will it not be receiu'd,]
116525 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Nothing]
116525 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [but]
116525 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Males]
116525 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Nothing]
116526 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [nothing]
116526 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Will]
116526 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [it]
116526 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [not]
116526 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [be]
116526 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [receiu]
116526 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [d]
116526 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [but]
116527 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Males]
116527 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [males]
116527 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Will]
116527 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [it]
116527 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [not]
116528 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [be]
116528 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [receiu]
116528 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [receiu]
116528 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [d]
116528 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [nothing]
116529 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [nothing, 4]
116529 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [males]
116529 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [males, 1]
116529 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [receiu]
116529 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [receiu, 2]
116625 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [When we haue mark'd with blood those sleepie two]
116625 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [When we haue mark'd with blood those sleepie two]
116626 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [When]
116626 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [we]
116626 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [haue]
116626 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [mark]
116626 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [d]
116626 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [with]
116626 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [blood]
116626 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [those]
116627 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [sleepie]
116627 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [two]
116642 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [When]
116642 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [when]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [we]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [haue]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [haue]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [mark]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [mark]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [d]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [with]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [blood]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [blood]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [those]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [those]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [sleepie]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [sleepie]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [two]
116643 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [two]
116644 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [when]
116645 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [when, 17]
116645 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [haue]
116645 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [haue, 32]
116645 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [mark]
116645 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [mark, 1]
116670 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [blood]
116670 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [blood, 2]
116670 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [those]
116670 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [those, 10]
116671 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [sleepie]
116671 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [sleepie, 1]
116671 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [two]
116671 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [two, 5]
116725 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [Of his owne Chamber, and vs'd their very Daggers,]
116725 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [Of his owne Chamber, and vs'd their very Daggers,]
116725 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Of]
116726 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [his]
116726 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [owne]
116726 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Chamber]
116726 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [and]
116726 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [vs]
116727 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [d]
116727 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [their]
116727 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [very]
116727 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Daggers]
116727 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Of]
116727 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [his]
116727 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [owne]
116727 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [owne]
116728 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [owne]
116728 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [owne, 6]
116728 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Chamber]
116728 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [chamber]
116728 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [chamber]
116728 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [and]
116728 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [chamber, 2]
116729 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [vs]
116729 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [vs]
116729 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [d]
116729 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [vs]
116729 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [their]
116729 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [vs, 14]
116729 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [their]
116729 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [their]
116729 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [very]
116730 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [their, 9]
116730 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [very]
116730 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Daggers]
116730 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [very]
116730 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [daggers]
116730 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [very, 6]
116730 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [daggers]
116731 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [daggers, 1]
116825 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [That they haue don't?]
116825 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [That they haue don't?]
116825 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [That]
116825 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [they]
116826 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [That]
116826 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [haue]
116826 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [don]
116826 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [they]
116826 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [t]
116826 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [haue]
116826 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [haue]
116826 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [don]
116826 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [haue]
116826 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [don]
116826 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [haue, 33]
116827 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [t]
116827 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [t]
116827 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [don]
116827 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [don, 5]
116827 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [t]
116827 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [t, 13]
116925 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [  Lady. Who dares receiue it other,]
116925 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [  Lady. Who dares receiue it other,]
116925 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default []
116925 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Lady]
116925 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Who]
116925 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, []
116925 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [dares]
116925 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default []
116925 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, []
116925 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [, 394]
116925 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [receiue]
116925 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Lady]
116925 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [it]
116925 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [lady]
116925 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [other]
116925 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Who]
116925 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [lady]
116926 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [lady, 11]
116925 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [who]
116926 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [dares]
116926 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [who]
116926 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [dares]
116926 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [who, 16]
116926 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [receiue]
116926 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [receiue]
116926 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [dares]
116926 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [it]
116926 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [dares, 2]
116926 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [other]
116926 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [receiue]
116926 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [other]
116926 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [receiue, 2]
116926 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [other]
116926 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [other, 24]
117025 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [As we shall make our Griefes and Clamor rore,]
117026 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [As we shall make our Griefes and Clamor rore,]
117026 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [As]
117026 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [we]
117026 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [shall]
117026 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [As]
117026 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [make]
117026 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [we]
117026 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [our]
117027 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [shall]
117027 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Griefes]
117027 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [shall]
117027 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [and]
117027 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [make]
117027 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Clamor]
117027 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [make]
117027 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [rore]
117027 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [shall]
117027 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [shall, 21]
117027 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [make]
117028 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [make, 11]
117028 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [our]
117028 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Griefes]
117028 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [griefes]
117028 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [and]
117028 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [griefes]
117028 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [griefes, 1]
117028 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Clamor]
117028 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [clamor]
117029 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [clamor]
117029 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [clamor, 1]
